Item_Identifier,Outlet_Identifier,Item_Outlet_Sales
DRN35,OUT045,646.5709417239846
FDX25,OUT049,3255.6006687564795
DRD49,OUT049,3806.0275085430276
FDE21,OUT019,290.5886987097041
FDN44,OUT035,2914.339807739446
DRC01,OUT049,885.1647152797394
NCK30,OUT046,3980.1506567638826
FDU39,OUT013,792.7735579366827
FDB49,OUT013,1587.8731378273274
FDS12,OUT045,2222.1990769454947
FDR57,OUT018,2598.9047839811374
FDX22,OUT027,6174.904843097582
FDC60,OUT013,1594.5233819045611
NCE42,OUT049,3373.776063035233
NCK42,OUT049,3199.6317401001343
DRE01,OUT017,3847.2629666308753
FDE57,OUT018,1704.688372021539
DRK59,OUT019,557.283061030649
FDB10,OUT027,5388.935169365533
FDQ25,OUT046,2858.1827525529584
FDY26,OUT017,4579.537151635199
FDG28,OUT049,4006.4339304717614
FDM14,OUT049,1643.1880671770525
NCH29,OUT049,1656.129133330768
FDD48,OUT049,2083.2810841060623
FDC17,OUT045,3524.920936933986
DRH49,OUT027,2371.706758369725
FDN44,OUT018,2413.155088862785
FDC29,OUT045,1964.7619955220396
DRK01,OUT019,235.699810931652
FDD48,OUT017,2040.8382986561455
FDB59,OUT013,2870.2248736271968
FDY45,OUT010,553.5540936582443
FDX60,OUT035,1318.0966394961456
FDT09,OUT010,262.04765861350654
DRB24,OUT018,2241.791097555408
FDL13,OUT035,3924.3620714129343
FDN16,OUT035,1750.430931538336
FDK57,OUT013,2010.0588330043404
FDO22,OUT027,1974.669744549563
FDC57,OUT010,532.7529338961094
FDZ13,OUT027,1627.6869826902462
FDW27,OUT013,2271.998622622563
FDX10,OUT049,602.0566955428333
FDY08,OUT018,2080.132284492637
FDA49,OUT017,1324.5751407588966
FDC32,OUT018,1351.1740932659918
FDO04,OUT035,908.6929750899241
NCZ54,OUT013,2645.125786657112
FDY40,OUT045,718.1024412840487
FDW36,OUT045,1537.3930822088314
FDE11,OUT017,3261.4464878423923
DRE37,OUT045,3026.294617907497
NCK19,OUT017,3096.5953053374765
FDT19,OUT035,2832.0349560267864
FDE56,OUT045,1035.371071528859
FDZ57,OUT010,255.07848726691734
FDB35,OUT035,1520.4297078753323
FDF09,OUT010,77.5844416283784
FDO34,OUT046,2938.516773718272
FDA55,OUT046,3897.765279265206
NCM18,OUT035,1269.0949954675575
FDJ20,OUT019,269.4372313526277
DRQ35,OUT019,272.99527564605563
FDG02,OUT013,3014.863479259145
NCU29,OUT018,2362.876454044923
FDL27,OUT027,1551.3724126500592
NCA54,OUT035,3035.603532042634
FDJ32,OUT035,1098.1763978791205
FDB21,OUT019,555.0274904046224
FDR46,OUT035,2785.966627102186
FDZ32,OUT046,1765.2983989088304
DRF36,OUT017,3230.641943929366
NCU54,OUT017,3845.810209947498
NCI31,OUT017,595.1443790909127
DRA59,OUT035,3148.9447238744356
NCC55,OUT045,598.193088331252
FDE44,OUT018,596.3250272093342
NCN26,OUT018,1692.8733516507393
FDC11,OUT049,1316.6730830060683
FDV24,OUT035,2232.227902124828
FDR40,OUT019,237.96236026983004
NCQ17,OUT049,2531.080542749199
FDC46,OUT045,3102.733568630974
NCM18,OUT046,1215.2884154890403
FDK16,OUT046,1568.5990408629498
FDI28,OUT017,1208.0386552703123
FDS11,OUT018,3114.075608181524
DRD13,OUT046,1015.3777048218186
FDL36,OUT035,1352.1979223470084
FDI27,OUT013,713.1850574928378
FDJ53,OUT019,257.4969647579711
FDS44,OUT045,3866.442050105249
FDE28,OUT046,3692.612583060496
FDQ33,OUT018,2348.9752542680703
FDB37,OUT017,4235.466413181907
FDQ31,OUT045,1455.583703463038
NCQ05,OUT046,2464.3655420805785
FDE10,OUT013,2043.1863243542634
FDF38,OUT017,621.0533167143567
FDE50,OUT019,538.3659693289004
DRG37,OUT010,502.9374380419251
NCH06,OUT049,3981.7769195355613
FDY14,OUT045,4352.122115807395
FDO27,OUT017,1738.8709010870311
FDQ19,OUT049,3873.683667222132
FDZ26,OUT019,558.2382189521874
FDN51,OUT013,4471.48627949862
FDK20,OUT035,2076.0032744154637
FDD40,OUT018,2851.780363485814
DRI25,OUT018,852.960615497544
FDH56,OUT017,1814.9629799748766
FDI36,OUT027,5652.0151355841
DRH11,OUT018,754.3124328624478
NCV18,OUT017,1774.1077114569318
DRI01,OUT049,2904.566717825218
DRE48,OUT049,2967.005918934917
FDS51,OUT035,1005.5737200787277
FDM38,OUT017,828.7090933647137
FDB60,OUT027,5513.147180116224
FDY58,OUT035,3994.2679765184575
FDY22,OUT045,2277.1198006877944
FDF11,OUT027,6109.976362974316
FDZ51,OUT035,1609.0726658197739
FDQ45,OUT017,3118.7774118970906
FDF17,OUT035,3186.424890657011
NCF31,OUT027,3269.780175981972
FDA37,OUT013,1929.423564752229
FDO51,OUT046,677.6098346245403
FDF34,OUT013,2764.8827982933913
FDD57,OUT018,1336.3835749763934
FDO37,OUT046,3929.9168235886923
FDR49,OUT049,845.3871877549446
FDS39,OUT049,2128.453842529628
FDI48,OUT027,1392.9244923286444
DRM35,OUT049,3109.4340690144422
FDV57,OUT035,3202.928735242395
FDZ55,OUT013,2573.8007304641874
FDI28,OUT035,1256.7618550911573
FDS21,OUT045,1004.4146030062166
FDT34,OUT013,1672.9430025441961
DRI25,OUT035,959.1472014578366
FDT47,OUT010,223.5623471733135
DRH39,OUT045,1262.116163640695
NCD54,OUT045,2330.8328024250372
FDU16,OUT027,2362.938778894844
NCW29,OUT045,1858.9792119600204
FDV25,OUT027,5366.132605277589
FDM56,OUT035,1642.1295396303733
FDZ04,OUT027,2030.6633743669067
FDG59,OUT019,66.75852470306837
FDI56,OUT045,1383.6809089299804
FDS33,OUT035,1500.1414003084483
FDC23,OUT049,2795.0805186537095
FDT11,OUT049,3353.7536215555883
FDG17,OUT045,4004.136091920762
FDZ44,OUT045,1775.233930465519
FDJ52,OUT013,2480.241529868006
DRI23,OUT046,2504.0417530920845
DRE15,OUT010,190.08286052261414
NCF07,OUT013,1655.6880745847313
NCR29,OUT049,811.7759451991749
FDE44,OUT019,117.39845348801086
FDT23,OUT035,1366.2491927735196
NCG06,OUT017,4040.5513226643934
NCU41,OUT010,531.3149238751607
FDH46,OUT017,1816.1495220367065
FDV31,OUT013,2859.4463078327367
NCT41,OUT027,4478.714626742907
FDE22,OUT027,3927.95243230837
FDC26,OUT045,1616.4381030914974
DRF51,OUT017,690.4014724632029
NCY53,OUT019,239.4611124763992
FDY21,OUT017,3223.6457989812593
FDL27,OUT013,930.0720057501161
FDZ34,OUT049,3307.8918825527594
NCF43,OUT010,286.09157614439124
FDC21,OUT035,1770.962651583569
FDL26,OUT013,2529.708760786189
FDT25,OUT010,236.06978402700284
NCR30,OUT046,1136.1078712092606
DRL23,OUT019,248.80097105044922
NCR05,OUT049,3046.4436361434314
NCE19,OUT018,795.3684920853046
FDY07,OUT035,647.5169249200509
FDB10,OUT017,3948.826266104138
FDP57,OUT013,1606.9019776300618
FDU48,OUT019,283.5977142353304
FDH48,OUT035,1326.4062681899056
FDO33,OUT035,1857.5236791949603
NCU29,OUT045,2335.080497068994
FDW35,OUT046,720.6420037912295
FDH05,OUT010,622.9539826257744
FDP26,OUT049,1658.1859741703595
DRG27,OUT035,729.1258690965088
FDQ33,OUT046,2769.3046136257744
FDH20,OUT010,211.66434506406662
FDV14,OUT046,1366.0264078516536
DRD01,OUT046,856.6103823798844
NCI17,OUT049,1559.0831045795292
FDF39,OUT010,655.7686047695971
FDX37,OUT046,1646.7014317099229
NCX17,OUT035,3518.884271912615
FDN03,OUT013,4622.932216374659
NCS41,OUT010,396.54675641110845
FDH34,OUT045,3080.0724835384153
NCX53,OUT018,1993.7235863346637
FDY31,OUT046,2229.824208214706
FDD20,OUT017,2188.0283985057645
FDE51,OUT045,806.8166960540927
FDV27,OUT046,1358.9104274331785
FDF16,OUT035,2393.8293860653007
FDZ02,OUT049,1500.6647477820395
NCK05,OUT045,1086.649694614492
FDM12,OUT027,4871.4383108428065
NCA05,OUT018,2274.6936415703526
FDX33,OUT045,2409.308112371304
FDM25,OUT049,2806.9897430311694
FDE41,OUT018,1284.0052773942934
FDW14,OUT045,1360.535318041677
NCD30,OUT046,1555.2660707148475
FDB23,OUT010,586.0095416506409
FDF45,OUT046,1026.5949048152663
FDW20,OUT017,2256.4101725085293
FDF47,OUT045,3216.598566617364
NCR05,OUT019,599.0971290121996
DRB01,OUT046,3271.696666185923
FDE36,OUT013,2818.3898861711195
FDU56,OUT049,3276.6101921421837
FDB23,OUT049,3706.2230209409213
FDN48,OUT049,1362.6077660082242
FDS43,OUT013,3117.566829116011
NCN05,OUT013,3006.051667283288
NCL53,OUT049,2904.7094450156796
FDL56,OUT046,1335.4544756351254
FDH17,OUT018,1357.1016826377872
FDP37,OUT046,2115.8328481605877
FDG09,OUT019,543.8662352965874
FDA55,OUT045,3912.7827882271126
FDX31,OUT049,3852.1974596107166
FDJ41,OUT045,4155.392703765731
DRC24,OUT045,2620.085939363739
FDQ21,OUT035,2270.40769471338
NCT54,OUT045,1457.5806212643374
FDH08,OUT049,4005.709584766966
FDY38,OUT018,4227.157810397419
DRM11,OUT010,603.3623984714147
FDG32,OUT049,3333.539584700936
NCH18,OUT046,3799.4063116834573
FDI20,OUT035,4148.0651560804035
FDA33,OUT018,2169.974623451413
FDN45,OUT013,3497.959546501422
FDT45,OUT010,153.7594316715732
FDR32,OUT035,3866.9969247342983
FDA48,OUT017,3784.833801276557
FDN23,OUT017,2609.042698987877
NCR18,OUT035,651.2524662163675
FDD45,OUT046,1503.8242031926416
FDI22,OUT018,3266.28745377319
FDT09,OUT013,2207.593395341513
DRC24,OUT027,4405.1417441450085
FDT39,OUT046,2309.601058678953
FDX28,OUT045,1553.3280387294087
FDA50,OUT018,1384.1065785574601
FDT33,OUT027,4349.722135531175
FDQ60,OUT049,2027.6202087876316
NCM19,OUT018,1598.1670786115317
FDF40,OUT046,3879.1656605267945
NCI30,OUT035,3926.7149929610327
FDK34,OUT049,4045.2633179379227
FDA38,OUT027,5458.594710998318
FDT02,OUT045,595.8480637453646
FDC11,OUT017,1304.4107385193684
FDD08,OUT046,669.1160757302473
NCS29,OUT046,4248.572851239974
DRI03,OUT010,556.5237894104462
FDK48,OUT035,1197.2265100870588
FDM52,OUT049,2554.543874558866
FDP49,OUT035,821.5277372366002
DRA24,OUT046,2480.8502477518064
NCJ43,OUT049,3014.3856550252217
FDE11,OUT045,3092.2808886644975
FDP01,OUT049,2292.9960711215977
FDQ59,OUT018,1228.5821626888971
FDA43,OUT019,444.30926405288056
FDL14,OUT017,2306.6058567535647
FDV50,OUT010,258.21815762995413
FDT01,OUT027,6278.960161998628
NCC42,OUT035,2041.4487373328986
FDO28,OUT046,1857.7260670473966
FDD32,OUT019,206.3858317805017
FDV45,OUT035,3209.2085863495863
NCW17,OUT019,301.5361677448393
NCJ17,OUT027,2525.806667189103
NCF18,OUT049,3275.570303505706
FDP01,OUT045,2353.476257673166
FDH24,OUT045,2587.108743299833
FDI38,OUT027,6057.8563189301
FDX03,OUT035,630.8365548450671
FDY28,OUT046,3447.97680622663
FDN34,OUT018,2638.151507451196
FDJ02,OUT045,2611.2535644246623
FDW40,OUT019,317.60110468662265
FDX03,OUT017,634.5033376164748
FDE17,OUT027,3634.79996729377
FDT58,OUT046,2583.692625316437
FDI38,OUT013,3537.153455314381
FDW22,OUT035,3952.1066068347964
FDS15,OUT027,2754.7797754099042
NCX06,OUT013,3133.5052110026086
DRK47,OUT035,3889.7703214643766
FDC23,OUT027,5013.450766293222
FDM56,OUT010,260.8979032066275
FDP21,OUT046,3380.726927388461
FDP58,OUT046,3501.908408319076
FDA27,OUT019,598.8229032691893
FDK41,OUT019,203.4170086443073
NCH42,OUT046,3915.504423117327
FDG29,OUT045,635.0933645843076
FDW15,OUT018,2267.113052203017
FDD28,OUT018,764.3141790938503
FDQ37,OUT049,3388.3948806622966
FDC23,OUT035,3052.0959377906797
FDV13,OUT035,1353.0492940224215
FDK33,OUT046,3583.3815430567975
FDO33,OUT013,2151.503145588912
FDN21,OUT017,2494.3940701238
NCW06,OUT027,5694.608055580442
FDI38,OUT035,3929.6477039141073
FDC21,OUT027,2556.4000324745193
NCS05,OUT046,2196.515605963367
NCN53,OUT049,619.3102007120358
FDV40,OUT010,172.77576432945543
FDG60,OUT017,3920.8532831493317
NCY30,OUT027,5004.661339628051
FDM40,OUT045,2089.5360715762913
NCO30,OUT046,3086.218029486824
FDK10,OUT046,3070.9148007003923
FDM36,OUT045,2864.875291720554
FDN10,OUT013,1906.8121375550327
FDM46,OUT018,1272.7604539226872
FDX50,OUT049,1660.8540447279925
FDP33,OUT045,3957.0553371837755
FDO12,OUT045,2950.530349755969
FDC28,OUT013,1734.6817506275775
FDO31,OUT045,1379.8079234595302
FDX45,OUT035,2738.734951074083
FDV21,OUT049,2153.0620370110746
FDH04,OUT049,1376.2303638754636
NCG54,OUT013,2716.879674435285
FDO13,OUT046,2389.780588865783
FDA09,OUT027,5484.421142850797
FDC38,OUT017,2083.9098725331687
NCO42,OUT046,2310.492336216512
FDL45,OUT049,2111.7710962951837
NCK31,OUT013,829.304531829712
FDM39,OUT017,2979.239735283268
FDC22,OUT010,476.3573473899637
FDF46,OUT046,1847.401278573959
FDQ37,OUT045,3198.383944179262
FDH41,OUT010,501.11450568071416
FDQ04,OUT046,684.1337107326788
NCQ02,OUT027,4773.1084555319385
FDJ57,OUT027,5190.985826246303
NCE07,OUT049,2157.874162481142
FDE56,OUT013,858.8023746151425
FDI20,OUT049,4057.2383919791823
FDK36,OUT018,758.6564472454625
FDP08,OUT027,6422.504261020994
FDF44,OUT017,2045.5272071256318
NCU53,OUT017,2431.3926957149974
FDF47,OUT035,3337.1364424471753
FDS55,OUT010,354.8878871772953
FDZ52,OUT010,239.15074103841434
FDL04,OUT018,1392.8119142336343
NCM26,OUT035,2572.554916412809
FDX43,OUT049,2539.3873107503155
FDP52,OUT049,3943.1998377525783
DRK49,OUT045,651.8792150735176
FDE38,OUT013,2394.718801481124
DRF13,OUT035,2633.7652108377947
FDK41,OUT010,171.15201511396103
FDJ04,OUT027,3212.099809283794
FDZ44,OUT018,1752.659128237056
FDS11,OUT013,3804.7410956150766
FDA55,OUT049,3946.015356145133
NCW53,OUT046,3045.827903699215
FDB49,OUT027,2446.05220665329
FDD23,OUT017,3196.037466574138
NCV42,OUT045,1799.4782067514088
NCZ29,OUT018,1831.4560435020123
FDQ26,OUT013,700.8222337804045
FDV08,OUT017,663.5864505188896
FDC53,OUT049,1417.8289378928725
FDV58,OUT010,493.5221933042646
NCP02,OUT019,187.06675893205306
DRI37,OUT045,897.9722174107736
FDQ12,OUT049,3952.5335281924754
FDE33,OUT046,1428.9634167632385
FDX27,OUT045,1574.7286354462226
FDM22,OUT017,760.491241062095
NCH30,OUT019,270.97965190313056
FDC04,OUT017,3991.795242184756
FDO38,OUT046,1277.5765247767538
FDV52,OUT027,3236.999665358224
FDB32,OUT013,1524.5122460367065
FDV43,OUT018,644.8963497581473
FDI24,OUT018,2602.000748839083
FDR40,OUT017,1349.5448930641087
FDW02,OUT049,2127.0806160666457
FDE44,OUT049,832.4970085517824
FDL38,OUT046,1446.2104750358114
NCT54,OUT010,240.5455938701044
DRJ39,OUT010,674.6158092648994
FDW55,OUT049,4217.5881556321365
DRF13,OUT019,291.3452710360779
NCW17,OUT049,2374.668626750733
FDP13,OUT035,698.5182098424425
FDS08,OUT018,2505.2710865483764
NCP17,OUT035,1042.015273947625
NCO53,OUT035,3093.5655028751794
FDH19,OUT045,2768.8758737905164
FDJ04,OUT017,2092.6973849114
FDG10,OUT049,855.3418225676593
FDA40,OUT010,186.82819306772126
FDI53,OUT045,2396.018975678979
FDU09,OUT010,184.46140923441746
FDK60,OUT045,1561.3773878817042
FDR43,OUT017,574.483977340668
FDW22,OUT017,3890.6066599427463
DRP47,OUT010,604.802456690111
DRG48,OUT010,502.88980123227094
FDA14,OUT035,2640.934425377566
FDU49,OUT013,1358.25883621405
FDK28,OUT045,4307.068879218048
FDT19,OUT046,2840.4011491109695
NCQ42,OUT045,1932.5850493168364
FDD03,OUT045,3606.705926835598
NCM53,OUT013,1626.610810812528
NCX53,OUT045,2339.1002731378103
FDV14,OUT027,2318.7668865494493
NCZ54,OUT017,2787.785847065624
FDB39,OUT013,731.8340484280352
DRC24,OUT046,2499.400738621385
FDY36,OUT013,1144.1741466022029
FDN01,OUT035,2862.406298697804
DRH25,OUT046,915.3471894666922
FDV08,OUT046,663.4380232190356
NCP53,OUT049,4012.292077426384
FDU52,OUT010,349.2175507525895
NCI42,OUT045,3220.7023785758583
FDZ14,OUT035,2011.1853018957959
FDF11,OUT046,4068.213440127315
FDQ13,OUT018,1479.1785668675277
FDO32,OUT010,132.1293433660567
DRJ37,OUT018,2162.1881086712838
FDY43,OUT046,2816.4136052596564
NCT41,OUT017,2585.709732477417
NCV17,OUT045,2190.501912574876
FDM04,OUT027,1426.8590450481763
DRB48,OUT018,326.75485561251867
FDM24,OUT013,2311.710461008983
FDT37,OUT049,4136.9135261780275
NCO05,OUT010,235.5804951540765
FDL13,OUT046,3842.7857533205056
FDL15,OUT017,2588.3351112443997
FDB11,OUT018,3254.1933094749975
FDL14,OUT019,362.4901424172443
FDY10,OUT019,276.5514331115953
FDJ40,OUT049,1806.405371617156
NCW18,OUT046,3961.031206843257
NCY06,OUT013,2118.386881250533
DRE13,OUT018,1331.9023822095103
FDA26,OUT045,3470.114206577946
NCE19,OUT010,192.9484598147527
FDE33,OUT035,1311.7107187916451
DRL59,OUT027,1346.82198482465
FDY07,OUT046,818.0871591688547
FDF57,OUT018,2597.5697331007286
FDM58,OUT035,1746.4727430660546
FDP26,OUT027,2788.008940083349
FDY32,OUT046,2454.6580195375104
FDD51,OUT010,119.73469307247507
FDU22,OUT018,1820.6818926076762
FDZ49,OUT018,4009.129627618309
NCI42,OUT017,3756.6452458066647
FDT04,OUT027,866.0071910454739
NCU41,OUT045,2897.035514245942
FDS56,OUT045,4078.9700577084873
NCN42,OUT017,2525.8626366337576
FDK34,OUT046,4002.853361186034
FDB03,OUT017,3832.974203203865
DRJ25,OUT035,841.6267337143588
FDT25,OUT027,4028.7804450359845
FDN20,OUT013,2726.7567652909397
FDP09,OUT013,3648.6962724483155
FDM20,OUT019,578.8585683274208
NCG55,OUT046,2051.6228113365714
NCP14,OUT045,1634.5880226409793
NCH06,OUT046,3647.828976025711
FDV52,OUT013,1783.2948724080925
NCL07,OUT035,644.113415206052
DRJ11,OUT027,5702.895112479249
DRO59,OUT013,1181.410324113203
FDW15,OUT010,330.67076365765325
NCQ30,OUT035,1957.1756142981878
NCN54,OUT019,167.04313184557057
FDY01,OUT027,3431.642592559588
FDX39,OUT035,3784.157032413646
FDH53,OUT027,2454.9928623029364
FDA57,OUT035,638.8879595753391
NCC07,OUT010,258.97629587518793
FDU28,OUT013,3070.891361736781
FDK36,OUT010,98.12601157296154
FDR36,OUT018,445.3214648555229
NCQ17,OUT035,2494.4084985020095
FDS28,OUT019,178.95938429820652
FDE08,OUT045,2600.7280498190535
FDU22,OUT046,2032.6375068153036
FDG41,OUT045,1604.1658663794897
FDO31,OUT010,187.91095362887188
FDM21,OUT019,523.8171000199544
FDU40,OUT017,2704.253102322266
FDV36,OUT018,1966.8735377565838
FDT10,OUT027,1708.552946577229
FDX38,OUT045,733.5687958722341
NCU30,OUT027,4083.5461267044516
NCV06,OUT049,3329.5347796009373
FDT16,OUT035,4314.883857321263
NCP41,OUT027,2315.731818329181
FDZ56,OUT017,3001.1931143322004
FDC22,OUT035,3228.311633459953
FDU10,OUT035,653.8159334170278
FDS46,OUT045,1810.08835027572
FDO08,OUT049,2584.9329594939345
NCV42,OUT018,1661.9546561747354
FDP33,OUT035,3986.7703333111062
FDJ12,OUT046,3580.2152714898557
FDH04,OUT045,1491.0563860292511
NCU54,OUT013,3431.0788790283596
FDO36,OUT010,520.2065216778653
FDT37,OUT027,6649.458962000779
FDD14,OUT010,571.7338804586142
FDA16,OUT013,3669.529163495476
NCS42,OUT019,237.05918049872383
FDP10,OUT019,240.86184373319622
FDQ28,OUT049,2601.5091257729446
FDK57,OUT010,254.37140636165057
FDK02,OUT013,1909.5925078999844
FDW47,OUT018,1837.2328450022007
NCC42,OUT018,1835.6992982291852
FDQ37,OUT018,3240.412312049864
FDL40,OUT046,1526.8377562293276
DRE13,OUT010,181.25838640909362
FDQ34,OUT027,2858.9982778804206
NCB54,OUT046,2007.1473263020878
FDS48,OUT049,2547.5131668330037
FDO15,OUT045,1067.4809876747056
NCT30,OUT013,785.6970350221775
FDU49,OUT027,2457.3848453370124
FDE21,OUT046,2216.728511773472
FDS49,OUT019,195.5294438775608
FDT38,OUT027,2353.903482376455
FDZ01,OUT045,1609.7546809411883
FDC41,OUT035,1261.9219915085102
DRG13,OUT010,368.4562512449511
NCZ42,OUT018,3306.166322992598
NCM07,OUT045,1342.9553806388558
NCV17,OUT018,1990.645010896883
DRK39,OUT035,1413.5931381251369
FDS37,OUT018,1725.4886682346007
FDV12,OUT019,248.91041531210016
NCG19,OUT018,4309.693028192884
FDS51,OUT013,791.3170877888055
NCO14,OUT046,626.9188545260976
FDC38,OUT046,2141.7223793593303
FDN15,OUT046,2249.411405099117
NCH42,OUT013,3886.704212339532
FDQ22,OUT046,557.1118367140871
FDC05,OUT013,3140.136196681711
FDZ31,OUT013,3181.097679970281
DRJ23,OUT049,3194.721834427948
FDC52,OUT035,2625.5172150810445
DRD12,OUT010,164.91790900355485
FDV55,OUT017,2579.169221076108
FDD32,OUT046,1317.0112857867894
FDR01,OUT049,3219.400124790411
FDY08,OUT019,465.8982300941843
FDQ45,OUT045,2867.518940951046
DRN11,OUT027,3442.3427970846246
NCS05,OUT018,1773.5103372035849
FDY32,OUT035,2452.5657454415073
NCD31,OUT045,2771.061969626108
NCE06,OUT049,2466.4352365283103
NCP14,OUT046,1792.153461905871
NCF18,OUT019,535.1735136906451
FDF14,OUT018,2265.0550183149294
FDB22,OUT017,2293.812322403401
NCH54,OUT049,2695.99966931814
FDU27,OUT035,784.3518002605429
FDS58,OUT027,4175.221898474606
NCU29,OUT035,2656.4795188236976
FDJ57,OUT013,3247.7195783123116
FDL56,OUT049,1308.4308181797658
FDH60,OUT035,3201.059691904195
FDN24,OUT018,801.4811076174794
FDD02,OUT017,2040.9092432809312
FDP15,OUT017,4327.1110842037715
FDB28,OUT027,5510.610914525717
DRC49,OUT045,2565.9228903832022
NCG30,OUT018,1814.1784629351005
FDJ14,OUT049,1186.5283736858537
FDL52,OUT045,636.7646048260659
NCG19,OUT027,6569.15709497023
NCN41,OUT035,2004.6400201012596
FDW22,OUT013,3790.4823131347994
FDI02,OUT013,1703.5580441841341
FDV51,OUT045,2628.7427498228253
FDV48,OUT046,1292.7713570687536
NCL17,OUT019,306.8179204781945
FDP46,OUT045,1368.90528036893
FDU10,OUT045,594.0633405632318
FDT37,OUT010,600.1313389737791
FDI27,OUT035,758.239460793879
FDN51,OUT046,4201.243835387763
FDW07,OUT035,1277.0479063853459
FDN45,OUT049,3483.576050776271
DRN37,OUT027,4164.34884799053
DRF48,OUT049,3248.445118341801
FDP38,OUT019,157.28370892854122
NCX18,OUT027,5393.513090393751
FDK45,OUT018,1729.3448943650044
FDZ37,OUT049,1264.3160161693606
FDS50,OUT018,3267.9117438958574
NCR54,OUT018,2921.41442274218
NCS17,OUT035,1561.7785433135236
FDV31,OUT046,2651.152796158043
DRE27,OUT017,1617.1684967530596
FDN60,OUT013,2635.421374064137
FDK26,OUT013,3312.000354055275
FDX37,OUT018,1444.4579359867025
FDW31,OUT046,2918.9007045511084
FDX26,OUT018,2956.8970827248613
DRL49,OUT019,310.36991200697526
FDU49,OUT017,1397.3437264842016
FDY58,OUT046,3902.37099727448
FDN03,OUT045,4284.178251763669
NCV06,OUT010,422.40702814504306
FDH53,OUT045,1295.143897244113
FDG31,OUT018,808.9131820722932
NCC06,OUT045,2293.056667258389
FDS13,OUT049,4077.1079813370825
FDP16,OUT035,4092.493880104974
FDA35,OUT013,2049.471911166581
DRP47,OUT018,4055.1017671350437
FDY28,OUT010,415.5341257270158
FDY20,OUT035,1360.6298294519938
NCH30,OUT017,1697.6878731635152
NCR29,OUT019,190.2459314072948
NCP05,OUT013,2485.555227209189
NCF30,OUT019,299.99676331616075
FDA08,OUT035,2575.955326282656
FDN51,OUT027,5748.833562823865
FDH12,OUT046,1703.290056497787
FDY39,OUT017,3348.679423474433
NCO53,OUT045,2965.725401542246
FDB40,OUT046,2610.1362496119614
FDH02,OUT049,1223.2926621961733
FDY11,OUT027,1754.9601852870342
FDQ09,OUT019,280.0515451569016
FDP16,OUT013,3981.525770904997
NCF55,OUT018,290.06079178525863
FDY09,OUT027,5034.265269285028
FDY39,OUT045,3312.6437731761666
NCU53,OUT049,2453.6044220695544
NCT41,OUT049,2553.6631018852686
FDJ45,OUT046,603.9175452276631
FDR28,OUT013,2604.160818827991
FDN08,OUT013,1904.2325474055647
FDJ07,OUT049,2019.7115580581801
FDZ09,OUT027,4229.644404803862
FDQ14,OUT017,2373.418110954281
FDY12,OUT027,1503.9502316342043
FDK57,OUT046,2029.7545630943891
FDD20,OUT049,2222.260790617775
FDS36,OUT018,1813.0918113055473
FDI40,OUT049,1707.4296465676587
FDJ40,OUT045,1827.4821008339532
FDE08,OUT013,2472.635021351602
DRK01,OUT013,1520.6656772543467
FDC58,OUT049,634.6865751056122
FDE50,OUT046,3132.9789722046144
FDX48,OUT035,2736.938137247415
DRM35,OUT018,2598.5550165866644
FDG41,OUT013,1713.8294121377648
FDB52,OUT046,3758.7075500124447
FDV19,OUT045,2776.5154883369382
DRG48,OUT017,2549.404519704023
FDI26,OUT013,2880.5613928700104
FDU11,OUT019,313.54341938670717
FDF59,OUT019,274.30235753566745
FDR07,OUT049,1488.6059424934833
NCE06,OUT017,2294.7456887024573
FDE10,OUT046,2078.7076150815783
NCO55,OUT046,1690.4260557004516
FDZ13,OUT013,708.9901624891647
FDT50,OUT017,1643.9970100198052
FDH12,OUT010,215.0251445636743
FDD21,OUT045,1885.4638863429166
NCM05,OUT013,4510.683349991177
FDK04,OUT013,743.6697882298197
FDN33,OUT017,1630.9102840466685
NCM18,OUT010,148.29048475117682
DRC25,OUT049,1430.9914809287495
FDT47,OUT017,1734.6130046325475
FDD45,OUT027,2838.167351170325
NCD07,OUT018,1698.9786233327131
NCY54,OUT010,529.9236137422663
FDL12,OUT049,1050.6295787328713
FDL02,OUT017,1683.0464935421087
FDC60,OUT035,1693.1734855143666
FDR37,OUT017,3186.8458209789583
FDY16,OUT017,3271.2420426198532
FDU26,OUT045,1919.030877352316
FDN24,OUT013,781.9404476635308
FDH44,OUT013,2443.85922889641
FDE23,OUT010,114.25763047866727
FDW60,OUT017,2897.503390650714
FDQ55,OUT049,2053.451287454027
FDV32,OUT027,1837.6594590846007
FDV03,OUT010,305.71654275050616
FDY14,OUT010,625.3470750689223
NCL55,OUT027,5599.1850251438
DRF25,OUT017,701.271692311326
FDX03,OUT046,618.6327244695402
FDF40,OUT045,3781.672725740303
FDX24,OUT010,197.77239249552974
FDA25,OUT049,1694.7639293367015
FDH21,OUT018,2367.8804821921985
FDB47,OUT010,501.5298433934518
FDT34,OUT019,360.26894250092926
FDS39,OUT010,252.749378486406
NCU05,OUT046,1308.085110376808
FDE02,OUT049,1421.4007078357672
FDL25,OUT035,1385.2968581879209
FDC50,OUT049,1479.7588600209979
FDZ32,OUT049,1691.0026127624528
FDV14,OUT045,1358.0697942622787
FDR07,OUT045,1504.5796037505615
FDB26,OUT049,834.4505690394271
NCR50,OUT045,2634.1139495994385
FDP01,OUT018,2305.696732943048
FDH57,OUT045,1954.4458920517322
FDM60,OUT027,1057.4409538716204
